"";"seqIDs";"CPC2";"PLEK";"FEELnc";"CPAT";"LncFinder";"lncRNA_Mdeep"
"55630";"MSTRG.51613.3";1;1;0;0;0;0
"55631";"MSTRG.51611.1";1;1;0;0;0;0
"55632";"MSTRG.51612.1";1;1;0;0;0;1
"55633";"MSTRG.51614.1";1;0;0;0;0;0
"55634";"ENSMGAT00000020642";1;1;0;0;0;0
"55635";"MSTRG.51621.1";1;1;0;0;0;0
"55636";"MSTRG.51620.5";1;1;0;0;0;0
"55637";"MSTRG.51622.1";1;0;0;0;0;0
"55638";"MSTRG.51616.1";1;1;0;0;0;0
"55639";"MSTRG.51617.1";1;1;0;0;0;0
"55640";"MSTRG.51618.1";1;1;0;0;0;0
"55641";"MSTRG.51615.1";1;1;0;1;0;1
"55642";"MSTRG.51619.1";1;1;0;0;0;0
"55643";"MSTRG.51623.1";1;1;0;1;0;0
"55644";"MSTRG.51624.1";1;1;0;0;1;0
"55645";"MSTRG.51625.1";1;1;0;0;0;0
"55646";"MSTRG.51626.1";1;0;0;0;1;0
"55647";"MSTRG.51627.1";1;1;0;0;0;0
"55648";"MSTRG.51634.10";1;1;0;0;0;0
"55649";"MSTRG.51634.9";1;1;0;0;0;0
"55650";"MSTRG.51635.1";1;1;0;0;0;1
"55651";"MSTRG.51636.1";1;1;0;0;0;0
"55652";"MSTRG.51637.1";1;1;0;1;0;1
"55653";"MSTRG.51638.1";1;1;0;0;0;0
"55654";"MSTRG.51639.1";1;0;0;0;0;0
"55655";"MSTRG.51640.1";1;1;0;0;0;0
"55656";"MSTRG.51628.1";1;1;0;0;0;0
"55657";"MSTRG.51629.1";1;1;0;1;0;1
"55658";"MSTRG.51630.1";1;1;0;1;0;0
"55659";"MSTRG.51631.1";1;1;0;1;0;0
"55660";"ENSMGAT00000001797";1;1;0;0;0;0
"55661";"MSTRG.51633.1";1;1;0;0;0;0
"55662";"MSTRG.51641.1";1;1;0;0;0;0
"55663";"MSTRG.51642.1";1;1;0;0;0;0
"55664";"MSTRG.51642.2";1;1;0;0;0;0
"55665";"MSTRG.51643.1";1;1;0;0;1;1
"55666";"ENSMGAT00000001875";1;1;0;0;0;0
"55667";"MSTRG.51645.1";1;1;0;0;0;0
"55668";"MSTRG.51645.2";1;1;0;0;0;0
"55669";"ENSMGAT00000001978";1;1;0;0;0;0
"55670";"MSTRG.51647.1";1;1;0;0;0;0
"55671";"MSTRG.51648.1";1;1;0;0;0;0
"55672";"MSTRG.51649.1";1;1;0;0;0;0
"55673";"MSTRG.51649.3";1;1;0;0;0;0
"55674";"MSTRG.51655.1";1;1;0;0;0;0
"55675";"MSTRG.51650.1";1;1;0;1;0;0
"55676";"MSTRG.51651.1";1;1;0;0;0;0
"55677";"MSTRG.51652.1";1;1;0;1;0;0
"55678";"MSTRG.51653.1";1;1;0;0;0;1
"55679";"MSTRG.51657.1";1;1;0;0;0;0
"55680";"MSTRG.51658.1";1;1;0;0;0;0
"55681";"MSTRG.51659.1";1;1;0;0;0;0
"55682";"MSTRG.51660.1";1;1;0;0;0;0
"55683";"ENSMGAT00000000069";1;0;0;1;1;1
"55684";"MSTRG.51664.1";1;1;0;0;0;0
"55685";"ENSMGAT00000000320";1;0;0;1;1;1
"55686";"MSTRG.51661.1";1;1;0;0;0;0
"55687";"MSTRG.51666.1";1;0;0;0;1;0
"55688";"MSTRG.51670.1";1;1;0;0;0;0
"55689";"MSTRG.51670.2";1;1;0;0;0;0
"55690";"MSTRG.51670.3";1;1;0;0;0;0
"55691";"MSTRG.51670.6";1;1;0;0;0;0
"55692";"MSTRG.51670.5";1;1;0;0;0;0
"55693";"MSTRG.51670.4";1;1;0;0;0;0
"55694";"MSTRG.51670.7";1;1;0;0;0;0
"55695";"MSTRG.51670.8";1;1;0;0;0;0
"55696";"MSTRG.51670.9";1;1;0;0;0;0
"55697";"ENSMGAT00000019109";1;1;0;0;0;0
"55698";"MSTRG.51667.1";1;1;0;0;0;0
"55699";"MSTRG.51668.1";1;1;0;1;0;0
"55700";"MSTRG.51669.1";1;0;0;0;0;0
"55701";"MSTRG.51671.1";1;1;0;0;1;0
"55702";"MSTRG.51672.1";1;1;0;0;0;0
"55703";"MSTRG.51674.1";1;1;0;0;1;0
"55704";"ENSMGAT00000002090";1;1;0;0;0;0
"55705";"MSTRG.51677.1";1;1;0;1;0;1
"55706";"MSTRG.51673.1";1;1;0;0;0;0
"55707";"MSTRG.51721.1";1;1;0;0;0;0
"55708";"MSTRG.51721.2";1;1;0;0;0;0
"55709";"MSTRG.51721.3";1;1;0;0;0;0
"55710";"MSTRG.51722.1";1;0;0;0;0;0
"55711";"MSTRG.51723.1";1;1;0;0;0;0
"55712";"MSTRG.51724.1";1;1;0;0;0;1
"55713";"MSTRG.51725.1";1;0;0;0;0;0
"55714";"MSTRG.51726.1";1;1;0;0;0;0
"55715";"MSTRG.51726.2";1;1;0;0;0;0
"55716";"MSTRG.51726.3";1;1;0;0;0;0
"55717";"MSTRG.51726.4";1;1;0;0;0;0
"55718";"MSTRG.51727.1";1;1;0;0;0;0
"55719";"MSTRG.51729.1";1;1;0;0;0;0
"55720";"MSTRG.51730.1";1;1;0;0;0;0
"55721";"MSTRG.51731.1";1;1;0;0;1;0
"55722";"MSTRG.51732.1";1;1;0;0;0;0
"55723";"ENSMGAT00000002192";1;0;0;1;0;0
"55724";"ENSMGAT00000018590";1;1;0;0;0;0
"55725";"MSTRG.51734.1";1;1;0;0;0;0
"55726";"MSTRG.51734.2";1;1;0;0;0;0
"55727";"ENSMGAT00000002210";1;1;0;0;0;0
"55728";"MSTRG.51736.2";1;0;0;0;0;0
"55729";"MSTRG.51736.4";1;1;0;0;0;0
"55730";"ENSMGAT00000019315";1;1;0;0;0;0
"55731";"MSTRG.51737.1";1;1;0;0;1;1
"55732";"ENSMGAT00000018891";1;0;0;1;0;0
"55733";"ENSMGAT00000003894";1;0;0;0;0;0
"55734";"MSTRG.51739.1";1;1;0;0;0;1
"55735";"MSTRG.51739.2";1;1;0;0;0;0
"55736";"MSTRG.51740.1";1;1;0;0;0;0
"55737";"MSTRG.51740.2";1;0;0;0;0;0
"55738";"ENSMGAT00000020784";1;1;0;0;0;0
"55739";"MSTRG.51742.1";1;1;0;0;0;0
"55740";"ENSMGAT00000002686";1;1;0;0;0;0
"55741";"MSTRG.51743.1";1;1;0;0;0;0
"55742";"MSTRG.51744.2";1;1;0;0;0;0
"55743";"MSTRG.51745.1";1;1;0;0;0;0
"55744";"MSTRG.51746.1";1;1;0;0;0;0
"55745";"MSTRG.51747.1";1;1;0;0;0;0
"55746";"MSTRG.51680.1";1;1;0;0;1;0
"55747";"MSTRG.51681.1";1;1;0;0;0;0
"55748";"MSTRG.51683.1";1;1;0;0;0;1
"55749";"MSTRG.51684.1";1;1;0;0;0;0
"55750";"ENSMGAT00000002876";1;1;0;0;0;0
"55751";"MSTRG.51688.1";1;1;0;0;1;0
"55752";"MSTRG.51685.1";1;1;0;0;0;0
"55753";"MSTRG.51689.1";1;1;0;0;0;0
"55754";"MSTRG.51691.1";1;1;0;0;0;0
"55755";"ENSMGAT00000019859";1;1;0;0;0;0
"55756";"MSTRG.51693.2";1;1;0;0;0;0
"55757";"MSTRG.51693.1";1;1;0;0;0;0
"55758";"MSTRG.51694.1";1;1;0;0;0;0
"55759";"MSTRG.51695.1";1;1;0;0;0;0
"55760";"MSTRG.51695.2";1;1;0;0;0;0
"55761";"MSTRG.51696.1";1;1;1;1;0;0
"55762";"MSTRG.51698.1";1;1;0;0;0;0
"55763";"MSTRG.51699.1";1;1;0;0;0;0
"55764";"MSTRG.51700.1";1;1;0;0;0;0
"55765";"MSTRG.51701.1";1;1;0;0;0;1
"55766";"MSTRG.51703.1";1;1;0;0;0;0
"55767";"MSTRG.51704.1";1;1;0;1;0;0
"55768";"MSTRG.51705.1";1;1;0;1;0;1
"55769";"ENSMGAT00000020461";1;1;0;0;0;0
"55770";"MSTRG.51707.1";1;1;0;1;0;0
"55771";"MSTRG.51708.1";1;1;0;0;0;0
"55772";"MSTRG.51715.1";1;1;0;0;0;0
"55773";"MSTRG.51716.1";1;1;0;0;0;0
"55774";"MSTRG.51716.2";1;1;0;0;0;0
"55775";"MSTRG.51717.1";1;1;0;0;0;0
"55776";"MSTRG.51714.4";1;1;0;0;1;1
"55777";"MSTRG.51709.1";1;1;0;0;0;0
"55778";"MSTRG.51710.1";1;1;0;0;0;0
"55779";"MSTRG.51711.1";1;1;0;0;0;0
"55780";"MSTRG.51712.1";1;1;0;1;0;0
"55781";"MSTRG.51713.1";1;1;0;1;0;0
"55782";"MSTRG.51751.1";1;1;0;0;0;0
"55783";"MSTRG.51752.1";1;1;0;1;0;0
"55784";"MSTRG.51750.4";1;1;0;0;0;0
"55785";"MSTRG.51749.1";1;1;0;0;0;0
"55786";"MSTRG.51753.1";1;1;0;0;0;0
"55787";"MSTRG.51754.1";1;1;0;1;0;0
"55788";"MSTRG.51755.1";1;1;0;0;0;0
"55789";"MSTRG.51758.1";1;1;0;0;0;0
"55790";"MSTRG.51756.1";1;1;0;0;0;0
"55791";"MSTRG.51756.2";1;1;0;0;0;0
"55792";"ENSMGAT00000007705";1;0;0;0;0;0
"55793";"ENSMGAT00000019032";1;0;0;0;0;0
"55794";"ENSMGAT00000006481";1;1;0;0;0;0
"55795";"ENSMGAT00000020654";1;1;0;0;0;0
"55796";"MSTRG.51772.1";1;0;0;0;0;0
"55797";"MSTRG.51772.2";1;0;0;0;0;0
"55798";"MSTRG.51773.1";1;1;0;0;0;1
"55799";"MSTRG.51773.2";1;1;0;0;0;1
"55800";"MSTRG.51773.3";1;1;0;0;0;0
"55801";"MSTRG.51774.1";1;1;0;0;0;0
"55802";"MSTRG.51775.3";1;0;0;0;0;0
"55803";"MSTRG.51775.2";1;0;0;0;0;0
"55804";"ENSMGAT00000006596";1;1;0;0;0;0
"55805";"MSTRG.51777.1";1;1;0;0;0;0
"55806";"MSTRG.51777.3";1;1;0;0;0;0
"55807";"MSTRG.51777.4";1;1;0;0;0;0
"55808";"MSTRG.51777.5";1;1;0;0;0;0
"55809";"MSTRG.51759.1";1;1;0;1;0;1
"55810";"MSTRG.51760.1";1;1;0;0;0;0
"55811";"ENSMGAT00000002156";1;1;0;0;0;0
"55812";"MSTRG.51761.1";1;1;0;0;0;0
"55813";"MSTRG.51763.1";1;1;0;0;0;0
"55814";"MSTRG.51780.2";1;0;0;0;0;0
"55815";"MSTRG.51781.1";1;1;0;0;0;0
"55816";"MSTRG.51779.1";1;1;0;0;0;0
"55817";"MSTRG.51779.2";1;1;0;0;0;0
"55818";"MSTRG.51783.1";1;1;0;1;0;0
"55819";"MSTRG.51785.1";1;1;0;0;0;0
"55820";"MSTRG.51786.1";1;1;1;0;0;0
"55821";"MSTRG.51787.1";1;1;0;0;0;1
"55822";"MSTRG.51788.1";1;1;0;1;0;1
"55823";"MSTRG.51789.1";1;1;0;1;0;0
"55824";"MSTRG.51791.1";1;1;0;0;0;0
"55825";"MSTRG.51792.1";1;1;0;0;0;0
"55826";"MSTRG.51794.1";1;1;0;0;0;0
"55827";"ENSMGAT00000002163";1;1;0;0;0;0
"55828";"MSTRG.51795.1";1;1;0;0;0;1
"55829";"MSTRG.51797.1";1;1;0;0;0;0
"55830";"MSTRG.51799.1";1;1;0;0;0;0
"55831";"MSTRG.51800.1";1;1;0;0;0;0
"55832";"MSTRG.51801.1";1;1;0;1;0;0
"55833";"MSTRG.51802.1";1;1;0;0;0;0
"55834";"MSTRG.51803.1";1;1;0;0;0;1
"55835";"MSTRG.51804.1";1;1;0;0;0;0
"55836";"MSTRG.51805.1";1;1;0;0;0;0
"55837";"MSTRG.51806.1";1;1;0;1;0;0
"55838";"MSTRG.51807.1";1;1;0;0;0;0
"55839";"MSTRG.51808.1";1;1;0;1;0;0
"55840";"MSTRG.51809.1";1;1;0;1;0;0
"55841";"MSTRG.51810.1";1;1;0;1;0;0
"55842";"MSTRG.51811.1";1;1;0;0;0;0
"55843";"MSTRG.51812.1";1;1;0;0;1;0
"55844";"MSTRG.51813.1";1;1;0;0;0;0
"55845";"MSTRG.51814.1";1;1;0;0;0;1
"55846";"MSTRG.51815.1";1;1;0;1;0;1
"55847";"MSTRG.51816.1";1;1;0;0;0;1
"55848";"MSTRG.51817.1";1;1;0;1;0;0
"55849";"ENSMGAT00000019240";1;1;0;0;0;0
"55850";"MSTRG.51818.1";1;1;0;1;1;1
"55851";"MSTRG.51821.1";1;1;0;0;0;0
"55852";"MSTRG.51822.1";1;0;0;0;0;0
"55853";"MSTRG.51820.1";1;1;0;0;0;1
"55854";"MSTRG.51823.1";1;1;0;0;0;0
"55855";"MSTRG.51824.1";1;1;0;0;0;0
"55856";"MSTRG.51825.1";1;1;0;0;0;0
"55857";"MSTRG.51826.1";1;1;0;1;0;0
"55858";"MSTRG.51827.1";1;1;0;0;1;0
"55859";"ENSMGAT00000011134";1;0;0;0;0;0
"55860";"MSTRG.51829.2";1;1;0;0;0;0
"55861";"MSTRG.51829.3";1;1;0;0;0;0
"55862";"MSTRG.51828.1";1;1;1;1;0;0
"55863";"MSTRG.51830.1";1;1;0;0;0;0
"55864";"MSTRG.51831.1";1;1;0;1;0;1
"55865";"MSTRG.51832.1";1;1;0;0;0;0
"55866";"MSTRG.51833.1";1;1;0;0;0;0
"55867";"MSTRG.51834.1";1;1;0;0;0;0
"55868";"MSTRG.51835.1";1;1;0;0;0;0
"55869";"MSTRG.51837.1";1;1;0;0;1;0
"55870";"MSTRG.51838.1";1;1;0;0;0;0
"55871";"MSTRG.51836.1";1;1;0;1;0;1
"55872";"MSTRG.51842.1";1;0;0;0;0;1
"55873";"MSTRG.51842.2";1;0;0;0;0;1
"55874";"ENSMGAT00000003229";1;0;0;0;0;0
"55875";"MSTRG.51842.5";1;0;0;0;0;0
"55876";"MSTRG.51842.7";1;0;0;0;0;0
"55877";"MSTRG.51842.8";1;1;0;0;0;0
"55878";"MSTRG.51842.4";1;0;0;0;0;1
"55879";"MSTRG.51842.6";1;0;0;0;0;1
"55880";"MSTRG.51843.1";1;1;0;0;0;0
"55881";"MSTRG.51840.1";1;1;0;1;1;0
"55882";"MSTRG.51841.1";1;1;0;1;0;0
"55883";"MSTRG.51844.1";1;1;1;1;0;0
"55884";"MSTRG.51845.1";1;1;0;1;0;0
"55885";"MSTRG.51846.1";1;1;0;0;0;0
"55886";"MSTRG.51847.1";1;1;0;0;0;1
"55887";"MSTRG.51848.1";1;0;0;0;0;0
"55888";"MSTRG.51851.1";1;1;0;0;1;0
"55889";"MSTRG.51852.1";1;1;0;0;0;0
"55890";"MSTRG.51854.1";1;1;0;0;0;0
"55891";"MSTRG.51853.2";1;1;0;0;0;0
"55892";"MSTRG.51849.1";1;1;0;0;0;0
"55893";"MSTRG.51850.1";1;0;0;0;0;0
"55894";"MSTRG.51855.1";1;0;0;0;0;1
"55895";"MSTRG.51856.1";1;1;0;1;0;0
"55896";"MSTRG.51857.1";1;1;0;1;0;0
"55897";"MSTRG.51859.2";1;1;0;1;0;0
"55898";"MSTRG.51858.1";1;1;0;0;0;0
"55899";"MSTRG.51864.1";1;1;1;1;0;0
"55900";"MSTRG.51864.2";1;1;0;0;0;0
"55901";"MSTRG.51865.1";1;1;1;1;0;0
"55902";"ENSMGAT00000019759";1;1;0;0;0;0
"55903";"MSTRG.51860.1";1;1;0;0;0;0
"55904";"MSTRG.51862.1";1;1;0;0;0;0
"55905";"MSTRG.51869.1";1;1;0;0;0;0
"55906";"MSTRG.51870.1";1;1;0;0;0;0
"55907";"MSTRG.51871.1";1;1;0;0;0;0
"55908";"MSTRG.51872.1";1;1;0;0;0;1
"55909";"ENSMGAT00000002325";1;0;0;0;0;0
"55910";"MSTRG.51876.1";1;1;0;0;0;0
"55911";"MSTRG.51877.1";1;1;0;0;0;1
"55912";"MSTRG.51878.1";1;1;0;1;0;0
"55913";"MSTRG.51873.1";1;1;0;0;0;1
"55914";"MSTRG.51874.1";1;1;0;1;0;0
"55915";"MSTRG.51879.1";1;1;0;1;0;0
"55916";"MSTRG.51880.1";1;1;0;0;0;0
"55917";"MSTRG.51881.1";1;1;0;0;0;0
"55918";"MSTRG.51882.1";1;1;0;0;0;0
"55919";"MSTRG.51882.2";1;1;0;0;0;0
"55920";"MSTRG.51884.1";1;1;0;0;0;0
"55921";"MSTRG.51884.2";1;1;0;0;0;1
"55922";"MSTRG.51883.1";1;1;0;0;0;0
"55923";"MSTRG.51885.1";1;1;0;1;0;0
"55924";"MSTRG.51886.1";1;1;0;0;0;0
"55925";"MSTRG.51887.1";1;1;0;0;0;1
"55926";"MSTRG.51888.1";1;1;0;0;0;1
"55927";"MSTRG.51889.1";1;1;0;0;0;1
"55928";"MSTRG.51890.1";1;1;0;1;0;0
"55929";"MSTRG.51891.1";1;1;0;1;1;1
"55930";"MSTRG.51894.1";1;1;0;0;0;0
"55931";"MSTRG.51898.5";1;0;0;0;0;0
"55932";"MSTRG.51895.1";1;1;0;0;0;0
"55933";"MSTRG.51896.1";1;1;0;0;0;0
"55934";"MSTRG.51897.1";1;0;0;0;0;0
"55935";"MSTRG.51901.1";1;0;0;0;0;1
"55936";"MSTRG.51902.1";1;1;0;0;0;0
"55937";"MSTRG.51899.1";1;1;0;0;0;0
"55938";"MSTRG.51900.1";1;1;0;0;0;0
"55939";"MSTRG.51904.1";1;1;0;0;1;0
"55940";"MSTRG.51905.1";1;1;0;0;1;0
"55941";"MSTRG.51906.1";1;1;0;1;0;1
"55942";"MSTRG.51907.1";1;1;0;0;0;0
"55943";"MSTRG.51908.1";1;1;0;1;0;0
"55944";"MSTRG.51909.1";1;1;0;0;0;0
"55945";"MSTRG.51911.1";1;1;0;1;0;1
"55946";"MSTRG.51910.1";1;1;0;1;0;0
"55947";"MSTRG.51912.1";1;1;0;0;0;0
"55948";"MSTRG.51913.1";1;1;0;0;0;0
"55949";"MSTRG.51914.1";1;1;0;0;0;0
"55950";"MSTRG.51915.1";1;1;0;0;0;0
"55951";"MSTRG.51918.3";1;1;0;0;0;0
"55952";"MSTRG.51916.1";1;1;0;1;0;0
"55953";"MSTRG.51917.1";1;1;0;1;0;1
"55954";"MSTRG.51919.1";1;1;0;0;0;0
"55955";"MSTRG.51919.2";1;1;0;0;0;0
"55956";"MSTRG.51920.1";1;1;0;0;0;0
"55957";"MSTRG.51921.1";1;1;0;1;0;0
"55958";"MSTRG.51922.2";1;1;0;0;0;0
"55959";"MSTRG.51923.1";1;1;0;0;0;0
"55960";"MSTRG.51925.1";1;1;0;0;0;0
"55961";"MSTRG.51922.4";1;1;0;0;0;0
"55962";"ENSMGAT00000018512";1;1;0;0;0;0
"55963";"MSTRG.51927.1";1;1;0;0;0;0
"55964";"MSTRG.51928.1";1;0;0;0;1;0
"55965";"MSTRG.51928.2";1;1;0;0;1;0
"55966";"MSTRG.51929.1";1;1;0;0;0;0
"55967";"MSTRG.51930.1";1;1;0;0;0;0
"55968";"MSTRG.51931.1";1;1;0;0;0;0
"55969";"MSTRG.51932.1";1;1;0;0;0;0
"55970";"MSTRG.51933.1";1;1;0;0;0;0
"55971";"MSTRG.51966.1";1;1;0;0;0;0
"55972";"MSTRG.51967.2";1;1;0;0;0;0
"55973";"MSTRG.51969.1";1;1;0;0;0;0
"55974";"MSTRG.51968.4";1;1;0;0;0;0
"55975";"MSTRG.51968.2";1;1;0;0;1;0
"55976";"MSTRG.51968.3";1;1;0;0;0;0
"55977";"MSTRG.51968.1";1;1;0;0;1;0
"55978";"MSTRG.51968.6";1;1;0;0;1;1
"55979";"MSTRG.51968.5";1;1;0;0;0;0
"55980";"MSTRG.51970.3";1;1;0;0;0;0
"55981";"MSTRG.51970.2";1;1;0;0;0;0
"55982";"MSTRG.51971.1";1;1;0;0;1;0
"55983";"MSTRG.51972.1";1;1;0;0;0;0
"55984";"ENSMGAT00000018675";1;0;0;0;0;0
"55985";"ENSMGAT00000003689";1;1;0;0;0;0
"55986";"MSTRG.51976.1";1;1;0;0;0;0
"55987";"MSTRG.51976.2";1;1;0;0;0;0
"55988";"MSTRG.51977.1";1;1;0;0;1;0
"55989";"MSTRG.51978.1";1;1;0;0;1;0
"55990";"MSTRG.51979.1";1;1;0;0;0;0
"55991";"ENSMGAT00000018530";1;1;0;0;0;0
"55992";"ENSMGAT00000020870";1;1;0;1;0;0
"55993";"MSTRG.51980.1";1;1;0;0;0;0
"55994";"MSTRG.51981.1";1;1;0;0;0;0
"55995";"MSTRG.51981.2";1;1;0;0;0;0
"55996";"MSTRG.51982.2";1;1;0;0;0;0
"55997";"MSTRG.51982.3";1;1;0;0;0;0
"55998";"ENSMGAT00000020082";1;1;0;0;0;0
"55999";"MSTRG.51983.1";1;1;0;0;0;0
"56000";"ENSMGAT00000015321";1;1;0;0;0;0
"56001";"ENSMGAT00000019748";1;1;0;0;0;0
"56002";"MSTRG.51988.1";1;1;0;0;0;0
"56003";"MSTRG.51989.1";1;1;0;0;0;0
"56004";"MSTRG.51990.1";1;1;0;0;0;0
"56005";"MSTRG.51991.1";1;1;0;1;0;0
"56006";"MSTRG.51992.1";1;1;0;0;0;0
"56007";"MSTRG.51993.4";1;1;0;0;0;0
"56008";"MSTRG.51995.1";1;1;0;0;0;0
"56009";"MSTRG.51996.1";1;1;0;0;0;0
"56010";"MSTRG.51997.1";1;1;0;0;0;0
"56011";"MSTRG.51998.3";1;0;0;0;0;0
"56012";"MSTRG.51998.4";1;0;0;0;0;0
"56013";"MSTRG.51999.1";1;1;0;0;0;0
"56014";"MSTRG.51999.2";1;1;1;0;0;0
"56015";"MSTRG.51999.3";1;1;0;0;0;0
"56016";"MSTRG.52000.1";1;0;0;0;0;0
"56017";"MSTRG.52001.1";1;1;1;0;0;0
"56018";"MSTRG.52001.2";1;1;0;0;0;1
"56019";"MSTRG.51934.1";1;1;0;0;0;0
"56020";"MSTRG.51938.1";1;1;0;0;0;0
"56021";"ENSMGAT00000003716";1;1;0;0;0;0
"56022";"MSTRG.51939.2";1;1;0;0;0;0
"56023";"MSTRG.51940.1";1;1;0;0;0;1
"56024";"MSTRG.51935.1";1;1;0;0;0;0
"56025";"MSTRG.51936.1";1;1;0;0;0;0
"56026";"MSTRG.51937.1";1;1;0;0;0;0
"56027";"ENSMGAT00000003726";1;1;0;0;0;0
"56028";"MSTRG.51942.1";1;1;0;0;1;0
"56029";"MSTRG.51943.1";1;1;0;0;0;0
"56030";"MSTRG.51944.1";1;1;0;0;0;0
"56031";"MSTRG.51945.1";1;1;0;1;0;1
"56032";"MSTRG.51949.2";1;1;0;0;0;0
"56033";"MSTRG.51949.1";1;1;0;0;0;0
"56034";"MSTRG.51948.1";1;1;0;0;0;0
"56035";"MSTRG.51950.1";1;0;0;0;0;0
"56036";"MSTRG.51951.1";1;1;0;0;0;0
"56037";"MSTRG.51952.1";1;0;0;0;1;0
"56038";"MSTRG.51955.1";1;1;0;0;0;0
"56039";"ENSMGAT00000018334";1;1;0;0;0;0
"56040";"MSTRG.51953.1";1;1;0;0;0;0
"56041";"MSTRG.51954.1";1;1;0;0;0;0
"56042";"MSTRG.51961.1";1;1;0;0;0;0
"56043";"MSTRG.51957.1";1;1;0;0;0;0
"56044";"MSTRG.51958.1";1;1;0;0;0;1
"56045";"MSTRG.51959.1";1;1;0;0;0;1
"56046";"MSTRG.51960.1";1;1;0;1;0;0
"56047";"MSTRG.51962.1";1;1;1;1;0;0
"56048";"MSTRG.51963.1";1;1;0;0;0;0
"56049";"ENSMGAT00000003875";1;0;0;0;0;0
"56050";"MSTRG.52003.1";1;0;0;0;0;0
"56051";"MSTRG.52009.1";1;1;0;0;0;1
"56052";"MSTRG.52010.2";1;1;0;0;1;0
"56053";"MSTRG.52011.1";1;1;0;0;0;0
"56054";"MSTRG.52010.5";1;1;0;0;0;0
"56055";"MSTRG.52010.3";1;1;0;0;0;0
"56056";"MSTRG.52012.1";1;1;0;0;0;0
"56057";"MSTRG.52005.1";1;1;0;0;0;0
"56058";"MSTRG.52005.2";1;1;0;0;0;0
"56059";"MSTRG.52005.3";1;1;0;0;0;0
"56060";"MSTRG.52004.1";1;1;0;0;0;0
"56061";"MSTRG.52006.1";1;1;0;1;0;0
"56062";"MSTRG.52007.1";1;0;0;0;1;1
"56063";"ENSMGAT00000020854";1;1;0;0;0;0
"56064";"ENSMGAT00000003985";1;1;0;0;0;0
"56065";"MSTRG.52014.1";1;1;0;0;0;1
"56066";"MSTRG.52015.1";1;1;0;0;0;0
"56067";"MSTRG.52016.1";1;1;0;1;0;0
"56068";"ENSMGAT00000018854";1;1;0;0;0;0
"56069";"MSTRG.52018.1";1;1;0;0;0;1
"56070";"MSTRG.52019.1";1;1;0;0;0;1
"56071";"MSTRG.52020.1";1;0;0;0;0;0
"56072";"MSTRG.52021.1";1;1;0;0;0;0
"56073";"MSTRG.52022.1";1;1;0;0;0;0
"56074";"MSTRG.52023.1";1;1;0;0;0;0
"56075";"MSTRG.52027.5";1;1;0;0;0;0
"56076";"MSTRG.52024.1";1;1;0;0;0;0
"56077";"MSTRG.52025.1";1;1;0;0;0;0
"56078";"MSTRG.52026.1";1;1;0;0;0;0
"56079";"MSTRG.52031.1";1;1;0;0;0;0
"56080";"MSTRG.52031.2";1;1;0;0;0;0
"56081";"MSTRG.52030.1";1;1;0;0;0;1
"56082";"MSTRG.52028.1";1;1;0;1;0;0
"56083";"MSTRG.52029.1";1;1;0;1;0;1
"56084";"MSTRG.52032.1";1;1;0;0;0;0
"56085";"MSTRG.52033.1";1;1;0;1;0;0
"56086";"MSTRG.52034.1";1;1;0;0;0;0
"56087";"MSTRG.52035.1";1;1;0;0;0;1
"56088";"MSTRG.52036.1";1;1;0;1;0;1
"56089";"MSTRG.52038.1";1;1;0;0;0;0
"56090";"MSTRG.52038.2";1;1;0;0;0;0
"56091";"MSTRG.52039.1";1;1;0;0;0;0
"56092";"MSTRG.52037.1";1;1;0;0;0;0
"56093";"MSTRG.52042.1";1;1;0;0;0;1
"56094";"MSTRG.52043.1";1;1;0;0;0;0
"56095";"MSTRG.52041.5";1;0;0;0;0;0
"56096";"MSTRG.52041.6";1;1;0;0;0;0
"56097";"MSTRG.52046.5";1;0;0;0;0;0
"56098";"MSTRG.52044.1";1;1;0;0;0;0
"56099";"MSTRG.52045.1";1;1;0;0;0;0
"56100";"MSTRG.52047.1";1;1;0;0;0;0
"56101";"MSTRG.52048.1";1;1;1;1;0;1
"56102";"MSTRG.52051.1";1;1;0;0;0;1
"56103";"MSTRG.52049.1";1;1;0;0;0;0
"56104";"MSTRG.52052.1";1;1;0;1;0;0
"56105";"MSTRG.52053.1";1;1;0;0;0;0
"56106";"MSTRG.52054.1";1;1;0;0;0;0
"56107";"MSTRG.52057.1";1;1;0;1;0;0
"56108";"MSTRG.52058.1";1;1;0;1;0;0
"56109";"MSTRG.52059.1";1;1;0;0;0;1
"56110";"MSTRG.52060.1";1;1;0;0;0;0
"56111";"MSTRG.52061.1";1;1;0;0;0;0
"56112";"MSTRG.52063.1";1;1;0;0;0;0
"56113";"MSTRG.52064.1";1;1;0;0;0;0
"56114";"MSTRG.52065.1";1;1;0;0;0;0
"56115";"MSTRG.52066.1";1;1;0;1;0;0
"56116";"MSTRG.52067.1";1;1;0;0;0;0
"56117";"MSTRG.52068.1";1;1;0;1;1;1
"56118";"ENSMGAT00000004004";1;1;0;1;0;0
"56119";"MSTRG.52070.1";1;1;0;1;0;1
"56120";"MSTRG.52071.1";1;1;0;0;0;0
"56121";"MSTRG.52072.1";1;1;0;0;0;0
"56122";"MSTRG.52073.1";1;1;0;0;0;0
"56123";"MSTRG.52074.1";1;1;0;0;0;0
"56124";"MSTRG.52076.2";1;1;0;0;0;0
"56125";"MSTRG.52075.1";1;1;0;1;0;0
